models_fitness	models_synergies_tp	models_synergies_fp	models_synergies_tn	models_synergies_fn	models_sensitivity	models_specificity	models_precision	models_fpr
topology.sif_run_82__G19_M0.gitsbe	0.6492537	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_276__G19_M3.gitsbe	0.6641791	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_273__G19_M4.gitsbe	0.58208954	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_99__G19_M1.gitsbe	0.6492537	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_12__G19_M2.gitsbe	0.6119403	4	8	128	13	0.235294117647059	0.941176470588235	0.333333333333333	0.0588235294117647
topology.sif_run_439__G19_M0.gitsbe	0.6641791	5	6	130	12	0.294117647058824	0.955882352941177	0.454545454545455	0.0441176470588235
topology.sif_run_319__G19_M2.gitsbe	0.6492537	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_362__G19_M4.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_20__G19_M0.gitsbe	0.6119403	3	1	135	14	0.176470588235294	0.992647058823529	0.75	0.00735294117647059
topology.sif_run_264__G19_M0.gitsbe	0.63432837	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_451__G19_M1.gitsbe	0.64179105	0	6	130	17	0	0.955882352941177	0	0.0441176470588235
topology.sif_run_28__G19_M3.gitsbe	0.6492537	4	7	129	13	0.235294117647059	0.948529411764706	0.363636363636364	0.0514705882352941
topology.sif_run_288__G19_M3.gitsbe	0.5671642	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_417__G19_M2.gitsbe	0.6492537	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_498__G19_M11.gitsbe	0.6492537	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_313__G19_M2.gitsbe	0.6268657	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_137__G19_M4.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_5__G19_M3.gitsbe	0.63432837	4	1	135	13	0.235294117647059	0.992647058823529	0.8	0.00735294117647059
topology.sif_run_67__G19_M13.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_362__G19_M2.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_296__G19_M3.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_333__G19_M1.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_465__G19_M2.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_387__G19_M1.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_435__G19_M12.gitsbe	0.63432837	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_395__G19_M3.gitsbe	0.6268657	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_351__G19_M2.gitsbe	0.63432837	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_159__G19_M4.gitsbe	0.6641791	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_418__G19_M0.gitsbe	0.6567164	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_488__G19_M0.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_32__G19_M0.gitsbe	0.6567164	0	1	135	17	0	0.992647058823529	0	0.00735294117647059
topology.sif_run_18__G19_M2.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_480__G19_M3.gitsbe	0.63432837	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_195__G19_M5.gitsbe	0.63432837	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_120__G19_M1.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_343__G19_M19.gitsbe	0.64179105	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_344__G19_M0.gitsbe	0.6641791	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_476__G19_M0.gitsbe	0.63432837	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_146__G19_M2.gitsbe	0.6044776	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_431__G19_M9.gitsbe	0.6268657	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_299__G19_M5.gitsbe	0.6641791	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_224__G19_M0.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_233__G19_M0.gitsbe	0.6492537	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_385__G19_M6.gitsbe	0.6567164	6	5	131	11	0.352941176470588	0.963235294117647	0.545454545454545	0.0367647058823529
topology.sif_run_300__G19_M0.gitsbe	0.6492537	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_404__G19_M1.gitsbe	0.6268657	2	4	132	15	0.117647058823529	0.970588235294118	0.333333333333333	0.0294117647058824
topology.sif_run_489__G19_M6.gitsbe	0.64179105	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_209__G19_M3.gitsbe	0.6567164	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_339__G19_M0.gitsbe	0.6567164	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_237__G19_M3.gitsbe	0.6865672	0	1	135	17	0	0.992647058823529	0	0.00735294117647059
topology.sif_run_394__G19_M14.gitsbe	0.64179105	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_187__G19_M5.gitsbe	0.619403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_279__G19_M4.gitsbe	0.619403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_494__G19_M3.gitsbe	0.64179105	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_380__G19_M4.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_481__G19_M4.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_290__G19_M1.gitsbe	0.64179105	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_337__G19_M3.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_106__G19_M1.gitsbe	0.6119403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_76__G19_M2.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_190__G19_M2.gitsbe	0.6044776	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_234__G19_M6.gitsbe	0.64179105	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_412__G19_M1.gitsbe	0.619403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_394__G19_M2.gitsbe	0.63432837	4	7	129	13	0.235294117647059	0.948529411764706	0.363636363636364	0.0514705882352941
topology.sif_run_193__G19_M4.gitsbe	0.5970149	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_114__G19_M0.gitsbe	0.64179105	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_34__G19_M4.gitsbe	0.64179105	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_116__G19_M3.gitsbe	0.5970149	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_492__G19_M4.gitsbe	0.67164177	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_403__G19_M6.gitsbe	0.64179105	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_410__G19_M4.gitsbe	0.6492537	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_112__G19_M0.gitsbe	0.64179105	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_452__G19_M3.gitsbe	0.67164177	0	1	135	17	0	0.992647058823529	0	0.00735294117647059
topology.sif_run_430__G19_M2.gitsbe	0.63432837	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_414__G19_M2.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_304__G19_M2.gitsbe	0.6492537	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_358__G19_M4.gitsbe	0.6492537	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_450__G19_M0.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_249__G19_M3.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_1__G19_M1.gitsbe	0.63432837	5	9	127	12	0.294117647058824	0.933823529411765	0.357142857142857	0.0661764705882353
topology.sif_run_419__G19_M9.gitsbe	0.6492537	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_184__G19_M2.gitsbe	0.619403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_35__G19_M3.gitsbe	0.63432837	6	7	129	11	0.352941176470588	0.948529411764706	0.461538461538462	0.0514705882352941
topology.sif_run_130__G19_M5.gitsbe	0.63432837	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_463__G19_M1.gitsbe	0.63432837	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_61__G19_M3.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_149__G19_M3.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_48__G19_M2.gitsbe	0.64179105	5	8	128	12	0.294117647058824	0.941176470588235	0.384615384615385	0.0588235294117647
topology.sif_run_301__G19_M6.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_55__G19_M4.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_122__G19_M3.gitsbe	0.64179105	1	6	130	16	0.0588235294117647	0.955882352941177	0.142857142857143	0.0441176470588235
topology.sif_run_414__G19_M0.gitsbe	0.6492537	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_2__G19_M5.gitsbe	0.5970149	1	1	135	16	0.0588235294117647	0.992647058823529	0.5	0.00735294117647059
topology.sif_run_391__G19_M1.gitsbe	0.63432837	5	10	126	12	0.294117647058824	0.926470588235294	0.333333333333333	0.0735294117647059
topology.sif_run_444__G19_M3.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_349__G19_M3.gitsbe	0.6641791	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_484__G19_M3.gitsbe	0.5970149	0	2	134	17	0	0.985294117647059	0	0.0147058823529412
topology.sif_run_369__G19_M5.gitsbe	0.6641791	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_110__G19_M6.gitsbe	0.64179105	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_165__G19_M5.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_381__G19_M1.gitsbe	0.6119403	3	8	128	14	0.176470588235294	0.941176470588235	0.272727272727273	0.0588235294117647
topology.sif_run_35__G19_M1.gitsbe	0.63432837	6	7	129	11	0.352941176470588	0.948529411764706	0.461538461538462	0.0514705882352941
topology.sif_run_77__G19_M6.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_209__G19_M2.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_314__G19_M1.gitsbe	0.6119403	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_27__G19_M3.gitsbe	0.6492537	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_282__G19_M1.gitsbe	0.64179105	4	9	127	13	0.235294117647059	0.933823529411765	0.307692307692308	0.0661764705882353
topology.sif_run_44__G19_M0.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_255__G19_M3.gitsbe	0.6641791	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_202__G19_M4.gitsbe	0.64179105	3	7	129	14	0.176470588235294	0.948529411764706	0.3	0.0514705882352941
topology.sif_run_121__G19_M3.gitsbe	0.64179105	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_245__G19_M3.gitsbe	0.6268657	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_105__G19_M1.gitsbe	0.6044776	1	1	135	16	0.0588235294117647	0.992647058823529	0.5	0.00735294117647059
topology.sif_run_61__G19_M1.gitsbe	0.64179105	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_337__G19_M4.gitsbe	0.6119403	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_283__G19_M4.gitsbe	0.6641791	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_397__G19_M0.gitsbe	0.619403	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_230__G19_M2.gitsbe	0.6268657	2	6	130	15	0.117647058823529	0.955882352941177	0.25	0.0441176470588235
topology.sif_run_73__G19_M1.gitsbe	0.63432837	0	9	127	17	0	0.933823529411765	0	0.0661764705882353
topology.sif_run_317__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_383__G19_M3.gitsbe	0.6567164	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_392__G19_M0.gitsbe	0.6492537	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_123__G19_M13.gitsbe	0.6492537	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_157__G19_M0.gitsbe	0.6119403	1	4	132	16	0.0588235294117647	0.970588235294118	0.2	0.0294117647058824
topology.sif_run_416__G19_M0.gitsbe	0.64179105	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
topology.sif_run_433__G19_M1.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_436__G19_M4.gitsbe	0.67164177	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_312__G19_M0.gitsbe	0.6567164	5	5	131	12	0.294117647058824	0.963235294117647	0.5	0.0367647058823529
topology.sif_run_70__G19_M4.gitsbe	0.6641791	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_360__G19_M5.gitsbe	0.6119403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_382__G19_M3.gitsbe	0.6492537	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_136__G19_M1.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_444__G19_M6.gitsbe	0.6567164	5	4	132	12	0.294117647058824	0.970588235294118	0.555555555555556	0.0294117647058824
topology.sif_run_412__G19_M0.gitsbe	0.619403	4	4	132	13	0.235294117647059	0.970588235294118	0.5	0.0294117647058824
topology.sif_run_405__G19_M1.gitsbe	0.6268657	2	2	134	15	0.117647058823529	0.985294117647059	0.5	0.0147058823529412
topology.sif_run_203__G19_M3.gitsbe	0.6567164	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_222__G19_M4.gitsbe	0.6492537	4	6	130	13	0.235294117647059	0.955882352941177	0.4	0.0441176470588235
topology.sif_run_215__G19_M3.gitsbe	0.6567164	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_50__G19_M3.gitsbe	0.6119403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_306__G19_M2.gitsbe	0.6268657	4	3	133	13	0.235294117647059	0.977941176470588	0.571428571428571	0.0220588235294118
topology.sif_run_458__G19_M5.gitsbe	0.6492537	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_67__G19_M6.gitsbe	0.6641791	3	5	131	14	0.176470588235294	0.963235294117647	0.375	0.0367647058823529
topology.sif_run_369__G19_M10.gitsbe	0.6641791	2	3	133	15	0.117647058823529	0.977941176470588	0.4	0.0220588235294118
topology.sif_run_49__G19_M4.gitsbe	0.6567164	4	5	131	13	0.235294117647059	0.963235294117647	0.444444444444444	0.0367647058823529
topology.sif_run_455__G19_M4.gitsbe	0.6119403	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_90__G19_M14.gitsbe	0.58208954	0	2	134	17	0	0.985294117647059	0	0.0147058823529412
topology.sif_run_404__G19_M3.gitsbe	0.63432837	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_222__G19_M6.gitsbe	0.6492537	3	6	130	14	0.176470588235294	0.955882352941177	0.333333333333333	0.0441176470588235
topology.sif_run_237__G19_M1.gitsbe	0.6865672	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_368__G19_M5.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_26__G19_M3.gitsbe	0.63432837	2	8	128	15	0.117647058823529	0.941176470588235	0.2	0.0588235294117647
topology.sif_run_425__G19_M5.gitsbe	0.6119403	2	7	129	15	0.117647058823529	0.948529411764706	0.222222222222222	0.0514705882352941
topology.sif_run_413__G19_M4.gitsbe	0.6268657	1	5	131	16	0.0588235294117647	0.963235294117647	0.166666666666667	0.0367647058823529
topology.sif_run_204__G19_M0.gitsbe	0.5970149	2	5	131	15	0.117647058823529	0.963235294117647	0.285714285714286	0.0367647058823529
topology.sif_run_331__G19_M3.gitsbe	0.6641791	1	3	133	16	0.0588235294117647	0.977941176470588	0.25	0.0220588235294118
topology.sif_run_448__G19_M7.gitsbe	0.6119403	3	4	132	14	0.176470588235294	0.970588235294118	0.428571428571429	0.0294117647058824
topology.sif_run_265__G19_M2.gitsbe	0.6492537	0	5	131	17	0	0.963235294117647	0	0.0367647058823529
topology.sif_run_325__G19_M4.gitsbe	0.64179105	3	3	133	14	0.176470588235294	0.977941176470588	0.5	0.0220588235294118
topology.sif_run_93__G19_M2.gitsbe	0.6268657	1	7	129	16	0.0588235294117647	0.948529411764706	0.125	0.0514705882352941
topology.sif_run_469__G19_M3.gitsbe	0.6268657	1	2	134	16	0.0588235294117647	0.985294117647059	0.333333333333333	0.0147058823529412
topology.sif_run_221__G19_M1.gitsbe	0.64179105	1	8	128	16	0.0588235294117647	0.941176470588235	0.111111111111111	0.0588235294117647
